chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic,MW,LogP,Crippen MR,NHD,NHA,TPSA,HA Count
PILOCARPINE HYDROCHLORIDE,RNAICSBVACLLGM-GNAZCLTHSA-N,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,chembl_mito_safe_drugs,non-toxic,244.722,1.5836000000000001,62.390000000000036,0,4,44.12,16
FOSFOMYCIN TROMETHAMINE,QZJIMDIBFFHQDW-LMLSDSMGSA-N,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO,chembl_mito_safe_drugs,non-toxic,259.19499999999994,-2.4302999999999986,54.55490000000003,6,6,156.76999999999998,16
PROTRIPTYLINE HYDROCHLORIDE,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic,299.84499999999997,4.7237000000000045,94.06370000000004,1,1,12.03,21
MORICIZINE HYDROCHLORIDE,GAQAKFHSULJNAK-UHFFFAOYSA-N,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl,chembl_mito_safe_drugs,non-toxic,463.98700000000025,4.528400000000005,123.92170000000002,1,6,71.11,31
PHENYLEPHRINE HYDROCHLORIDE,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,CNC[C@H](O)c1cccc(O)c1.Cl,chembl_mito_safe_drugs,non-toxic,203.66899999999998,1.0668,54.24130000000003,3,3,52.489999999999995,13
OSELTAMIVIR PHOSPHATE,PGZUMBJQJWIWGJ-ONAKXNSWSA-N,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic,410.40400000000005,0.3568000000000003,98.41900000000005,5,6,168.41,27
INDECAINIDE HYDROCHLORIDE,NXNSCUZKMVYAJQ-UHFFFAOYSA-N,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic,344.886,3.638400000000002,101.47310000000004,2,2,55.12,24
PARAMETHASONE ACETATE,HYRKAAMZBDSJFJ-LFDBJOOHSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic,434.50400000000025,2.3224,109.42160000000004,2,6,100.90000000000002,31
PERINDOPRIL ERBUMINE,IYNMDWMQHSMDDE-MHXJNQAMSA-N,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,chembl_mito_safe_drugs,non-toxic,441.6130000000004,2.6842000000000015,120.49990000000008,3,6,121.96000000000002,31
ISOPROPAMIDE IODIDE,BFSMWENDZZIWPW-UHFFFAOYSA-N,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],chembl_mito_safe_drugs,non-toxic,480.4340000000001,1.1155000000000013,108.79880000000007,1,1,43.09,27
CYCLACILLIN,HGBLNBBNRORJKI-WCABBAIRSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,chembl_mito_safe_drugs,non-toxic,341.433,0.2797000000000011,85.66190000000003,3,5,112.73,23
SODIUM PHENYLACETATE,HZOREEUASZHZBI-UHFFFAOYSA-M,O=C([O-])Cc1ccccc1.[Na+],chembl_mito_safe_drugs,non-toxic,158.13199999999998,-3.0169999999999995,35.153000000000006,0,2,40.129999999999995,11
SULFAMETER,GPTONYMQFTZPKC-UHFFFAOYSA-N,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,chembl_mito_safe_drugs,non-toxic,280.30899999999997,0.8681999999999999,70.24690000000001,2,6,107.19999999999999,19
CEPHALEXIN HYDROCHLORIDE,YHJDZIQOCSDIQU-OEDJVVDHSA-N,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.Cl.O,chembl_mito_safe_drugs,non-toxic,401.87200000000007,0.04200000000000126,99.59070000000003,3,5,144.23000000000002,26
EXEMESTANE,BFYIZQONLCFLEV-DAELLWKTSA-N,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,chembl_mito_safe_drugs,non-toxic,296.41,4.029500000000003,86.14600000000004,0,2,34.14,22
AMPHETAMINE ASPARTATE,DYOBNLAYPQSBLB-UHFFFAOYSA-N,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic,268.31299999999993,0.44930000000000037,71.65940000000003,4,4,126.64,19
BEPRIDIL HYDROCHLORIDE,UEECHQPWQHYEDE-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,chembl_mito_safe_drugs,non-toxic,421.0250000000002,4.427300000000007,125.04780000000007,0,3,47.21,29
BENZTROPINE MESYLATE,CPFJLLXFNPCTDW-IIPFOPBBSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic,403.54400000000015,3.921800000000003,110.87960000000008,1,4,66.84,28
AMPHETAMINE ADIPATE,OFCJKOOVFDGTLY-UHFFFAOYSA-N,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,chembl_mito_safe_drugs,non-toxic,281.3519999999999,2.2923,77.53500000000005,3,3,100.62000000000002,20
CLOXACILLIN SODIUM,KCUWTKOTPIUBRI-VICXVTCVSA-M,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],chembl_mito_safe_drugs,non-toxic,475.88600000000025,-2.6066799999999963,107.65300000000002,1,7,147.07,31
DOXYLAMINE SUCCINATE,KBAUFVUYFNWQFM-UHFFFAOYSA-N,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic,388.4640000000002,2.8591000000000006,106.1446000000001,2,5,99.96,28
ORPHENADRINE CITRATE,MMMNTDFSPSQXJP-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic,461.51100000000025,2.4141199999999996,121.06120000000011,4,6,144.6,33
BUSPIRONE HYDROCHLORIDE,RICLFGYGYQXUFH-UHFFFAOYSA-N,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,chembl_mito_safe_drugs,non-toxic,421.9730000000002,2.5100000000000007,114.02200000000005,0,6,69.64000000000001,29
AMLODIPINE BESYLATE,ZPBWCRDSRKPIDG-UHFFFAOYSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,chembl_mito_safe_drugs,non-toxic,567.0600000000002,3.199600000000002,141.83369999999985,3,9,154.25,38
DIMENHYDRINATE,NFLLKCVHYJRNRH-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,chembl_mito_safe_drugs,non-toxic,469.97300000000024,2.967900000000001,130.81870000000004,1,7,85.15,33
LIDOCAINE HYDROCHLORIDE,YECIFGHRMFEPJK-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,chembl_mito_safe_drugs,non-toxic,288.819,2.180840000000001,83.19550000000004,1,2,63.84,19
PROCARBAZINE HYDROCHLORIDE,DERJYEZSLHIUKF-UHFFFAOYSA-N,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,chembl_mito_safe_drugs,non-toxic,257.765,1.4705999999999997,72.19160000000004,3,3,53.16,17
ROPINIROLE HYDROCHLORIDE,XDXHAEQXIBQUEZ-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,chembl_mito_safe_drugs,non-toxic,296.8419999999999,3.2675000000000023,86.74970000000005,1,2,32.34,20
MOLINDONE HYDROCHLORIDE,GQWNECFJGBQMBO-UHFFFAOYSA-N,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,chembl_mito_safe_drugs,non-toxic,312.84099999999995,2.3846200000000013,85.55620000000005,1,3,45.33,21
MIDAZOLAM HYDROCHLORIDE,PLYSCVSCYOQVRP-UHFFFAOYSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,chembl_mito_safe_drugs,non-toxic,362.23500000000007,4.746020000000003,96.30200000000004,0,3,30.18,24
PARGYLINE HYDROCHLORIDE,BCXCABRDBBWWGY-UHFFFAOYSA-N,C#CCN(C)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic,195.693,2.1734000000000004,58.85700000000004,0,1,3.24,13
METHIXENE HYDROCHLORIDE,RAOHHYUBMJLHNC-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O,chembl_mito_safe_drugs,non-toxic,363.95400000000006,4.612100000000006,104.54980000000005,0,2,34.74,24
OXTRIPHYLLINE,SOELXOBIIIBLRJ-UHFFFAOYSA-M,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,chembl_mito_safe_drugs,non-toxic,283.332,-1.725699999999997,75.53020000000002,1,6,91.22,20
TRIPELENNAMINE HYDROCHLORIDE,FSSICIQKZGUEAE-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,chembl_mito_safe_drugs,non-toxic,291.826,3.0716000000000014,87.53100000000005,0,3,19.37,20
TILUDRONATE DISODIUM,SKUHWSDHMJMHIW-UHFFFAOYSA-L,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic,362.5750000000001,-5.184899999999998,60.74760000000003,2,5,120.72000000000001,19
TRIAMCINOLONE DIACETATE,XGMPVBXKDAHORN-RBWIMXSLSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic,478.5130000000003,1.7620999999999991,115.88160000000005,2,8,127.2,34
VALGANCICLOVIR HYDROCHLORIDE,ZORWARFPXPVJLW-MTFPJWTKSA-N,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl,chembl_mito_safe_drugs,non-toxic,390.82800000000003,-1.014899999999999,95.5403,4,10,171.37,26
MIDODRINE HYDROCHLORIDE,MGCQZNBCJBRZDT-UHFFFAOYSA-N,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,chembl_mito_safe_drugs,non-toxic,290.74699999999996,0.23390000000000027,73.81790000000002,3,5,93.80999999999999,19
OXAPROZIN POTASSIUM,QTAQWNSMRSLSCG-UHFFFAOYSA-M,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+],chembl_mito_safe_drugs,non-toxic,331.4120000000001,-0.30489999999999995,80.70300000000003,0,4,66.16,23
HYDROXYZINE PAMOATE,ASDOKGIIKXGMNB-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,chembl_mito_safe_drugs,non-toxic,763.287,7.447300000000008,213.60499999999948,5,8,151.0,55
PROMAZINE HYDROCHLORIDE,JIVSXRLRGOICGA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic,320.88900000000007,4.662800000000004,94.43200000000004,0,3,6.48,21
QUAZEPAM,IKMPWMZBZSAONZ-UHFFFAOYSA-N,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,chembl_mito_safe_drugs,non-toxic,386.8010000000001,5.026200000000003,94.35700000000001,0,2,15.6,25
DEMECLOCYCLINE HYDROCHLORIDE,OAPVUSSHCBRCOL-KBHRXELFSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,chembl_mito_safe_drugs,non-toxic,501.31900000000013,0.6867000000000003,117.1879,6,9,181.61999999999998,33
DICYCLOMINE HYDROCHLORIDE,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,chembl_mito_safe_drugs,non-toxic,345.9550000000001,4.824000000000006,98.08800000000006,0,3,29.54,23
PHENMETRAZINE HYDROCHLORIDE,VJNXVAVKCZJOFQ-UHFFFAOYSA-N,CC1NCCOC1c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic,213.70800000000003,2.1578000000000004,59.84770000000004,1,2,21.259999999999998,14
GUANFACINE HYDROCHLORIDE,DGFYECXYGUIODH-UHFFFAOYSA-N,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,chembl_mito_safe_drugs,non-toxic,282.558,1.9673699999999998,67.47080000000001,3,2,78.97,16
ERYTHROMYCIN STEARATE,YAVZHCFFUATPRK-YZPBMOCRSA-N,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,chembl_mito_safe_drugs,non-toxic,1018.4210000000002,8.11810000000001,273.4397999999991,6,15,231.20999999999998,71
ALMOTRIPTAN MALATE,QHATUKWEVNMHRY-UHFFFAOYSA-N,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,chembl_mito_safe_drugs,non-toxic,469.56000000000034,1.1042000000000007,119.88290000000009,4,6,151.24,32
METHDILAZINE HYDROCHLORIDE,IEISBKIVLDXSMZ-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,chembl_mito_safe_drugs,non-toxic,332.90000000000003,4.662800000000004,96.86500000000005,0,3,6.48,22
MOEXIPRIL HYDROCHLORIDE,JXRAXHBVZQZSIC-JKVLGAQCSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,chembl_mito_safe_drugs,non-toxic,535.0370000000005,3.0061000000000013,140.25349999999997,2,7,114.40000000000002,37
AMBENONIUM CHLORIDE,DXUUXWKFVDVHIK-UHFFFAOYSA-N,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],chembl_mito_safe_drugs,non-toxic,608.4820000000002,-1.3527999999999927,148.75019999999978,2,2,58.2,38
DESMOPRESSIN ACETATE,MLSVJHOYXJGGTR-IFHOVBQLSA-N,CC(=O)O.N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,chembl_mito_safe_drugs,non-toxic,1129.2900000000002,-4.041130000000012,284.7134999999998,15,16,472.7099999999998,78
GUANABENZ ACETATE,MCSPBPXATWBACD-GAYQJXMFSA-N,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,chembl_mito_safe_drugs,non-toxic,291.13800000000003,1.90127,72.41560000000003,4,3,111.56,18
DOXAZOSIN MESYLATE,VJECBOKJABCYMF-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic,547.5900000000004,1.2218000000000007,139.673,2,11,166.64,38
CERIVASTATIN SODIUM,GPUADMRJQVPIAS-QCVDVZFFSA-M,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],chembl_mito_safe_drugs,non-toxic,481.54000000000025,0.5500000000000004,123.81060000000004,2,6,102.71000000000001,34
CAFFEINE CITRATE,RCQXSQPPHJPGOF-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic,386.3170000000001,-2.2777999999999974,88.28720000000004,4,10,193.95,27
THEOPHYLLINE SODIUM GLYCINATE,AIJQWRAOMFRHTQ-UHFFFAOYSA-M,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],chembl_mito_safe_drugs,non-toxic,277.21599999999995,-6.340699999999999,60.63710000000001,2,8,138.83,19
SULFOXONE SODIUM,AZBNFLZFSZDPQF-UHFFFAOYSA-L,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic,448.45500000000015,-4.975599999999998,93.15480000000001,2,8,138.45999999999998,27
DIATRIZOATE SODIUM,ZEYOIOAKZLALAP-UHFFFAOYSA-M,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],chembl_mito_safe_drugs,non-toxic,635.8970000000002,-1.2152999999999998,97.53090000000002,2,4,98.33000000000001,21
AMINOSALICYLATE POTASSIUM,PRZJIMSXCLZGLT-UHFFFAOYSA-M,Nc1ccc(C(=O)[O-])c(O)c1.[K+],chembl_mito_safe_drugs,non-toxic,191.22700000000003,-3.6581,36.84970000000001,2,4,86.38000000000001,12
CLINDAMYCIN HYDROCHLORIDE,AUODDLQVRAJAJM-XJQDNNTCSA-N,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,chembl_mito_safe_drugs,non-toxic,461.45200000000006,0.8112999999999999,114.12310000000005,4,7,102.26,28
DIETHYLSTILBESTROL DIPHOSPHATE,NLORYLAYLIXTID-ISLYRVAYSA-N,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,chembl_mito_safe_drugs,non-toxic,428.3140000000001,4.3604000000000065,105.62420000000003,4,4,133.52,28
DIFENOXIN HYDROCHLORIDE,VMIZTXDGZPTKIK-UHFFFAOYSA-N,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,chembl_mito_safe_drugs,non-toxic,461.00500000000017,5.426580000000005,132.57179999999994,1,3,64.33,33
NARATRIPTAN HYDROCHLORIDE,AWEZYKMQFAUBTD-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,chembl_mito_safe_drugs,non-toxic,371.93400000000014,2.490600000000001,101.56920000000004,2,3,65.2,24
PAROXETINE MESYLATE,SHIJTGJXUHTGGZ-RVXRQPKJSA-N,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,chembl_mito_safe_drugs,non-toxic,425.47800000000024,2.8305000000000016,105.65030000000006,2,6,94.09000000000002,29
LORACARBEF,GPYKKBAAPVOCIW-HSASPSRMSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,chembl_mito_safe_drugs,non-toxic,367.7890000000001,-0.11389999999999956,89.29770000000002,3,4,144.23000000000002,25
FEXOFENADINE HYDROCHLORIDE,RRJFVPUCXDGFJB-UHFFFAOYSA-N,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,chembl_mito_safe_drugs,non-toxic,538.1280000000002,5.932300000000009,153.59239999999974,3,4,81.0,38
GEMIFLOXACIN MESYLATE,JIYMVSQRGZEYAX-CWUUNJJBSA-N,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic,485.49400000000026,0.47000000000000114,117.86530000000003,3,10,177.41,33
ETHYLESTRENOL,AOXRBFRFYPMWLR-XGXHKTLJSA-N,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic,288.475,5.090300000000005,86.94380000000007,1,1,20.23,21
VANCOMYCIN HYDROCHLORIDE,LCTORFDMHNKUSG-XTTLPDOESA-N,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,chembl_mito_safe_drugs,non-toxic,1485.7320000000004,0.5280000000000036,356.5397000000005,19,25,530.4900000000002,102
CLINDAMYCIN PALMITATE HYDROCHLORIDE,GTNDZRUWKHDICY-DJHAJVGHSA-N,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,chembl_mito_safe_drugs,non-toxic,699.8670000000002,6.843500000000008,188.30829999999938,3,8,108.33000000000001,45
CYCLOBENZAPRINE HYDROCHLORIDE,VXEAYBOGHINOKW-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic,311.85600000000005,4.9756000000000045,99.31000000000004,0,1,3.24,22
DEXBROMPHENIRAMINE MALEATE,SRGKFVAASLQVBO-DASCVMRKSA-N,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic,435.3180000000001,3.639500000000001,107.8046000000001,2,4,90.73,27
ENALAPRIL MALEATE,OYFJQPXVCSSHAI-QFPUQLAESA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic,492.5250000000004,1.316400000000002,124.56410000000012,4,7,170.54,35
ATAZANAVIR SULFATE,DQSGVVGOPRWTKI-QVFAWCHISA-N,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,802.9480000000002,3.5588000000000024,208.0539999999994,7,11,245.81999999999994,56
SODIUM OXYBATE,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,O=C([O-])CCCO.[Na+],chembl_mito_safe_drugs,non-toxic,126.08699999999999,-4.487199999999998,21.326799999999995,1,3,60.36,8
ERYTHROMYCIN ETHYLSUCCINATE,NSYZCCDSJNWWJL-YXOIYICCSA-N,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,chembl_mito_safe_drugs,non-toxic,862.064,2.6798000000000073,215.99819999999917,4,17,226.27999999999997,60
OLMESARTAN MEDOXOMIL,UQGKUQLKSCSZGY-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,chembl_mito_safe_drugs,non-toxic,558.5950000000003,4.170020000000003,146.7189999999998,2,11,162.16,41
PHENYLPROPANOLAMINE HYDROCHLORIDE,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,CC(N)C(O)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic,187.67,1.489,52.29920000000003,2,2,46.25,12
DICLOXACILLIN SODIUM,SIGZQNJITOWQEF-VICXVTCVSA-M,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],chembl_mito_safe_drugs,non-toxic,510.33100000000024,-1.9532799999999988,112.66300000000001,1,7,147.07,32
CHLORDIAZEPOXIDE HYDROCHLORIDE,PRNVHVUEIITLRV-UHFFFAOYSA-N,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,chembl_mito_safe_drugs,non-toxic,336.22200000000004,3.372500000000002,93.00210000000003,1,3,50.459999999999994,22
CLOMIPRAMINE HYDROCHLORIDE,WIMWMKZEIBHDTH-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,chembl_mito_safe_drugs,non-toxic,351.32099999999997,4.950200000000005,102.72700000000005,0,2,6.48,23
OMEGA-3-ACID ETHYL ESTERS,DTMGIJFHGGCSLO-FIAQIACWSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,chembl_mito_safe_drugs,non-toxic,687.0620000000001,13.498599999999975,219.02599999999921,0,4,52.60000000000001,50
MAGNESIUM HYDROXIDE,VTHJTEIRLNZDEV-UHFFFAOYSA-L,[Mg+2].[OH-].[OH-],chembl_mito_safe_drugs,non-toxic,58.31900000000001,-0.7343999999999999,9.6256,0,2,60.0,3
ESTRAMUSTINE PHOSPHATE SODIUM,IIUMCNJTGSMNRO-VVSKJQCTSA-L,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],chembl_mito_safe_drugs,non-toxic,564.3540000000003,-1.9569999999999939,122.57550000000006,0,6,101.96,35
PSEUDOEPHEDRINE HYDROCHLORIDE,BALXUFOVQVENIU-KXNXZCPBSA-N,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic,201.697,1.7496999999999998,57.17150000000004,2,2,32.26,13
GUANIDINE HYDROCHLORIDE,PJJJBBJSCAKJQF-UHFFFAOYSA-N,Cl.N=C(N)N,chembl_mito_safe_drugs,non-toxic,95.53300000000003,-0.73963,23.349500000000006,3,1,75.89,5
